"","SampleID","Root","Mean_Relabun","SEM"
"2061","ASV_2068_Desulfobulbus_A","Disrupted",0.0126376945294118,0.00362255668483041
"2062","ASV_2068_Desulfobulbus_A","Intact",0.00334371588888889,0.00209492697200758
"2063","ASV_2069_SZUA-217","Disrupted",0.00906324688235294,0.00753479285966336
"2064","ASV_2069_SZUA-217","Intact",0.00911722255555556,0.00911722255555556
"2065","ASV_206_Unidentified Gammaproteobacteria","Disrupted",0.131518025117647,0.0112373028004835
"2066","ASV_206_Unidentified Gammaproteobacteria","Intact",0.136273731,0.0161962474032343
"2067","ASV_2070_SZUA-582","Disrupted",0.008640912,0.002301254390087
"2068","ASV_2070_SZUA-582","Intact",0.00433412611111111,0.00185133366273827
"2069","ASV_2071_Unidentified Desulfobacterales","Disrupted",0.0105481880588235,0.00295033034639054
"2070","ASV_2071_Unidentified Desulfobacterales","Intact",0.00825389444444444,0.00396378595633021
"2071","ASV_2072_Maridesulfovibrio","Disrupted",0.00941429029411765,0.00278188975771573
"2072","ASV_2072_Maridesulfovibrio","Intact",0.0102323994444444,0.00458453166439341
"2073","ASV_2073_Unidentified Pseudomonadales","Disrupted",0.00708211482352941,0.00354849696951517
"2074","ASV_2073_Unidentified Pseudomonadales","Intact",0.00837488605555555,0.00339517431135222
"2075","ASV_2074_JAADFK01","Disrupted",0.0119272728823529,0.00490107981166451
"2076","ASV_2074_JAADFK01","Intact",0.00303510766666667,0.00227528463942348
"2077","ASV_2076_Granulosicoccus","Disrupted",0.00464444535294118,0.00190337370498217
"2078","ASV_2076_Granulosicoccus","Intact",0.00595211716666667,0.00251484025595784
"2079","ASV_2077_Granulosicoccus","Disrupted",0.00864404429411765,0.00157442073535753
"2080","ASV_2077_Granulosicoccus","Intact",0.0116186673333333,0.00314913410966379
"2081","ASV_2078_Desulfobulbus_A","Disrupted",0.00235094676470588,0.00184889147665885
"2082","ASV_2078_Desulfobulbus_A","Intact",0.0108660539444444,0.00675429654898015
"2083","ASV_207_Peptoclostridium","Disrupted",0.131416076647059,0.013023020493362
"2084","ASV_207_Peptoclostridium","Intact",0.152232969,0.0158144221380545
"2085","ASV_2081_GCA-002790365","Disrupted",0.00748801435294118,0.00272400891819922
"2086","ASV_2081_GCA-002790365","Intact",0.0109589013888889,0.00402241075331595
"2087","ASV_2082_Unidentified Saprospiraceae","Disrupted",0.0095404574117647,0.00615724502109951
"2088","ASV_2082_Unidentified Saprospiraceae","Intact",0.00984095688888889,0.00789414731768348
"2089","ASV_2083_UBA2767","Disrupted",0.0158767424117647,0.00561812611061081
"2090","ASV_2083_UBA2767","Intact",0.00391188922222222,0.0030849919793055
"2091","ASV_2084_Unidentified Pseudomonadaceae","Disrupted",0.00529936570588235,0.00320208727226063
"2092","ASV_2084_Unidentified Pseudomonadaceae","Intact",0.0136591772777778,0.0046615655466974
"2093","ASV_2085_Desulfotignum","Disrupted",0.00656936652941177,0.00433277770764371
"2094","ASV_2085_Desulfotignum","Intact",0.00487425,0.00269817093271348
"2095","ASV_2086_Unidentified Polyangia","Disrupted",0.00702931052941176,0.00191784247697339
"2096","ASV_2086_Unidentified Polyangia","Intact",0.010323378,0.00378691261455453
"2097","ASV_2087_Achromobacter","Disrupted",0.0108613494705882,0.00488768622089239
"2098","ASV_2087_Achromobacter","Intact",0.00662560127777778,0.00305374098692624
"2099","ASV_2088_Desulfatibacillum","Disrupted",0.00719154323529412,0.00329242039239987
"2100","ASV_2088_Desulfatibacillum","Intact",0.00976865822222222,0.00417704879506921
"2101","ASV_2089_Pseudoruegeria","Disrupted",0.0078776804117647,0.00303836157041752
"2102","ASV_2089_Pseudoruegeria","Intact",0.00920144516666667,0.00350512770621981
"2103","ASV_208_Unidentified Gammaproteobacteria","Disrupted",0.0122316845882353,0.00685187871605709
"2104","ASV_208_Unidentified Gammaproteobacteria","Intact",0.0207209997222222,0.0146478704261111
"2105","ASV_2090_RR4-38","Disrupted",0.0145990073529412,0.00743052431338454
"2106","ASV_2090_RR4-38","Intact",0.00610666594444444,0.00522262299466601
"2107","ASV_2091_Desulforhopalus","Disrupted",0.00935734370588235,0.00197502999412847
"2108","ASV_2091_Desulforhopalus","Intact",0.00531879711111111,0.0024690285767566
"2109","ASV_2092_Unidentified Peptostreptococcaceae","Disrupted",0.0118555832941176,0.00529113068197632
"2110","ASV_2092_Unidentified Peptostreptococcaceae","Intact",0.00959550822222222,0.00637051957313232
"2111","ASV_2093_Alkalibacter","Disrupted",0.00872162270588235,0.00363878378298065
"2112","ASV_2093_Alkalibacter","Intact",0.00791457716666667,0.00380519224493538
"2113","ASV_2094_SZUA-442","Disrupted",0.0124931705882353,0.00667622446724246
"2114","ASV_2094_SZUA-442","Intact",0.00397423944444444,0.00312174837078191
"2115","ASV_2095_Thiodiazotropha","Disrupted",0.00814387382352941,0.00204780314293381
"2116","ASV_2095_Thiodiazotropha","Intact",0.0108405337777778,0.00312572587754124
"2117","ASV_2096_Cetobacterium","Disrupted",0.00573532758823529,0.00226839493423342
"2118","ASV_2096_Cetobacterium","Intact",0.00643523483333333,0.00283388625882654
"2119","ASV_2097_JABDJB01","Disrupted",0.005589779,0.00183365318313801
"2120","ASV_2097_JABDJB01","Intact",0.00975563194444444,0.0035044722436484
"2121","ASV_2098_Desulfosarcina","Disrupted",0.0103678614705882,0.00301571765122566
"2122","ASV_2098_Desulfosarcina","Intact",0.00625990694444444,0.00218241466362677
"2123","ASV_2099_4572-78","Disrupted",0.00267793129411765,0.00137621174409028
"2124","ASV_2099_4572-78","Intact",0.0167448861111111,0.00608601777135978
"2125","ASV_20_Unidentified Geminicoccaceae","Disrupted",0.124930585941176,0.0560109687295228
"2126","ASV_20_Unidentified Geminicoccaceae","Intact",0.103689848722222,0.0518363847256848
"2127","ASV_2100_Syntrophotalea","Disrupted",0.0116113147647059,0.00384857803751822
"2128","ASV_2100_Syntrophotalea","Intact",0.011838126,0.00750107817803919
"2129","ASV_2101_Mor1","Disrupted",0.00498823405882353,0.00202157983123433
"2130","ASV_2101_Mor1","Intact",0.00492194394444444,0.00200532765920547
"2131","ASV_2102_Unidentified Acidaminobacteraceae","Disrupted",0.007960708,0.0023816010270465
"2132","ASV_2102_Unidentified Acidaminobacteraceae","Intact",0.00684620772222222,0.00212657647465147
"2133","ASV_2103_Unidentified Marinisomatota","Disrupted",0.0124218444705882,0.00510219667366011
"2134","ASV_2103_Unidentified Marinisomatota","Intact",0.0043673625,0.00310387767349659
"2135","ASV_2105_WTGL01","Disrupted",0.00764561917647059,0.00477802446016139
"2136","ASV_2105_WTGL01","Intact",0.0121721814444444,0.00669021300487199
"2137","ASV_2107_Unidentified Vampirovibrionia","Disrupted",0.0107068811764706,0.00451094310841431
"2138","ASV_2107_Unidentified Vampirovibrionia","Intact",0.0105305169444444,0.00438456585374872
"2139","ASV_2108_Mor1","Disrupted",0.00613360829411765,0.00212767935540655
"2140","ASV_2108_Mor1","Intact",0.00779142483333333,0.00276565948988504
"2141","ASV_2109_S5133MH16","Disrupted",0.00877812670588235,0.00346291091630757
"2142","ASV_2109_S5133MH16","Intact",0.00807564238888889,0.00311402179287173
"2143","ASV_210_Teredinibacter","Disrupted",0.172239642882353,0.0248897012977944
"2144","ASV_210_Teredinibacter","Intact",0.144413198166667,0.0144067906515215
"2145","ASV_2110_Maribacter","Disrupted",0.00494583029411765,0.0016868858051357
"2146","ASV_2110_Maribacter","Intact",0.0137916073333333,0.0043798054207768
"2147","ASV_2111_JAADFK01","Disrupted",0.00260030182352941,0.00142109739703065
"2148","ASV_2111_JAADFK01","Intact",0.000983605666666667,0.000695176759586606
"2149","ASV_2112_Sagittula","Disrupted",0.0102146942352941,0.0039847193481018
"2150","ASV_2112_Sagittula","Intact",0.00593718427777778,0.0024699320504866
"2151","ASV_2113_Unidentified Desulfobulbaceae","Disrupted",0.00276515735294118,0.00152900284117608
"2152","ASV_2113_Unidentified Desulfobulbaceae","Intact",0.0147745868333333,0.0071332168273141
"2153","ASV_2114_Fusibacter_B","Disrupted",0.00225188811764706,0.00156503507059
"2154","ASV_2114_Fusibacter_B","Intact",0.00785683777777778,0.0024021644290445
"2155","ASV_2115_UBA4055","Disrupted",0.0105445768235294,0.00349075511356053
"2156","ASV_2115_UBA4055","Intact",0.00674140983333333,0.00241662898848683
"2157","ASV_2116_JABDJB01","Disrupted",0.0130249196470588,0.00324946941634246
"2158","ASV_2116_JABDJB01","Intact",0.00445258683333333,0.00160556447406382
"2159","ASV_2117_Arenicella","Disrupted",0.00982577182352941,0.00340022581865857
"2160","ASV_2117_Arenicella","Intact",0.00845295883333333,0.00331137800099055
"2161","ASV_2118_Granulosicoccus","Disrupted",0.00569239329411765,0.00309247433323218
"2162","ASV_2118_Granulosicoccus","Intact",0.0101490083888889,0.00641492386090527
"2163","ASV_2119_Oceanispirochaeta","Disrupted",0.00827416317647059,0.00338359580315224
"2164","ASV_2119_Oceanispirochaeta","Intact",0.0137191212777778,0.00846162588330055
"2165","ASV_2120_Unidentified Gammaproteobacteria","Disrupted",0.00906494847058823,0.00215864721079793
"2166","ASV_2120_Unidentified Gammaproteobacteria","Intact",0.00577445933333333,0.00198086090740665
"2167","ASV_2121_Roseovarius","Disrupted",0.00923815864705882,0.00426667076139471
"2168","ASV_2121_Roseovarius","Intact",0.0025283325,0.0025283325
"2169","ASV_2122_Roseibacillus_B","Disrupted",0.00711954805882353,0.00207023353317154
"2170","ASV_2122_Roseibacillus_B","Intact",0.00597374533333333,0.00225168680926622
"2171","ASV_2123_Unidentified Actinobacteriota","Disrupted",0.0139360683529412,0.0048218621913797
"2172","ASV_2123_Unidentified Actinobacteriota","Intact",0.00538174138888889,0.00257748369676492
"2173","ASV_2124_Arenicella","Disrupted",0.00892425335294118,0.003775324003301
"2174","ASV_2124_Arenicella","Intact",0.00491649644444444,0.00198214364754531
"2175","ASV_2125_Unidentified Bacteroidales","Disrupted",0,0
"2176","ASV_2125_Unidentified Bacteroidales","Intact",0.0199277026666667,0.0098491871064027
"2177","ASV_2126_Thiodiazotropha","Disrupted",0.00725460341176471,0.0049136685161485
"2178","ASV_2126_Thiodiazotropha","Intact",0.00377661316666667,0.00221230486339127
"2179","ASV_2127_Unidentified Sedimenticolaceae","Disrupted",0,0
"2180","ASV_2127_Unidentified Sedimenticolaceae","Intact",0.0220823387777778,0.0220823387777778
"2181","ASV_2129_Thiodiazotropha","Disrupted",0.00657386788235294,0.00657386788235294
"2182","ASV_2129_Thiodiazotropha","Intact",0,0
"2183","ASV_212_Unidentified Sedimenticolaceae","Disrupted",0.149469942941176,0.0271057411104529
"2184","ASV_212_Unidentified Sedimenticolaceae","Intact",0.199910053055556,0.0611789159691548
"2185","ASV_2130_Unidentified Desulfobacterota","Disrupted",0.0117217432352941,0.00993362530063976
"2186","ASV_2130_Unidentified Desulfobacterota","Intact",0.00177694566666667,0.00177694566666667
"2187","ASV_2131_Unidentified Flavobacteriales","Disrupted",0.00702079717647059,0.00308946827375878
"2188","ASV_2131_Unidentified Flavobacteriales","Intact",0.0063072085,0.00230913160379952
"2189","ASV_2132_Desulfofustis","Disrupted",0.00883472005882353,0.00360811677586572
"2190","ASV_2132_Desulfofustis","Intact",0.0143185143333333,0.00334168946672272
"2191","ASV_2133_Arctic95D-9","Disrupted",0.00458284364705882,0.00163342286163581
"2192","ASV_2133_Arctic95D-9","Intact",0.0109596992777778,0.00341255445269136
"2193","ASV_2134_Zeaxanthinibacter","Disrupted",0.0109277806470588,0.00552383786481546
"2194","ASV_2134_Zeaxanthinibacter","Intact",0.00556601105555556,0.00263814159310385
"2195","ASV_2135_Unidentified Bacteroidales","Disrupted",0.0143964431764706,0.0143964431764706
"2196","ASV_2135_Unidentified Bacteroidales","Intact",0,0
"2197","ASV_2136_Unidentified Gammaproteobacteria","Disrupted",0.00993201817647059,0.0034074616130507
"2198","ASV_2136_Unidentified Gammaproteobacteria","Intact",0.0085966385,0.0040603129089587
"2199","ASV_2137_SMWR01","Disrupted",0.0100390402941176,0.0029977080323678
"2200","ASV_2137_SMWR01","Intact",0.00697418033333333,0.00252802590683
"2201","ASV_2139_JABWBP01","Disrupted",0.00903242170588235,0.00903242170588235
"2202","ASV_2139_JABWBP01","Intact",0.00130020411111111,0.00130020411111111
"2203","ASV_213_Desulforhopalus","Disrupted",0.153514230176471,0.0192047850989877
"2204","ASV_213_Desulforhopalus","Intact",0.174843614666667,0.0247465695705205
"2205","ASV_2140_Lacinutrix","Disrupted",0.00630264870588235,0.00518365824611729
"2206","ASV_2140_Lacinutrix","Intact",0.00195166888888889,0.00195166888888889
"2207","ASV_2142_Muricauda","Disrupted",0.00432109194117647,0.00432109194117647
"2208","ASV_2142_Muricauda","Intact",0.00561480038888889,0.00446616618428003
"2209","ASV_2143_UBA1844","Disrupted",0.0145158767058824,0.00604609773816375
"2210","ASV_2143_UBA1844","Intact",0.00312880638888889,0.00205639525749661
"2211","ASV_2144_Desulfosarcina","Disrupted",0.00944801888235294,0.00492916338574581
"2212","ASV_2144_Desulfosarcina","Intact",0.00164692522222222,0.00164692522222222
"2213","ASV_2145_Unidentified Bacteroidales","Disrupted",0.00495088052941176,0.00275147322225981
"2214","ASV_2145_Unidentified Bacteroidales","Intact",0.00520263661111111,0.0029607313757905
"2215","ASV_2146_Unidentified Peptostreptococcaceae","Disrupted",0.005213485,0.00206158067841499
"2216","ASV_2146_Unidentified Peptostreptococcaceae","Intact",0.00407780927777778,0.00174761550456926
"2217","ASV_2147_Unidentified Devosiaceae","Disrupted",0.00256999052941176,0.00141557516479945
"2218","ASV_2147_Unidentified Devosiaceae","Intact",0.0135405110555556,0.0039721947647042
"2219","ASV_2148_Vibrio","Disrupted",0,0
"2220","ASV_2148_Vibrio","Intact",0.0142301485,0.0102820155892974
"2221","ASV_2149_Unidentified Chromatiales","Disrupted",0,0
"2222","ASV_2149_Unidentified Chromatiales","Intact",0.00668385227777778,0.00340138936702437
"2223","ASV_214_Fusibacter_B","Disrupted",0.136306486764706,0.0130731042163276
"2224","ASV_214_Fusibacter_B","Intact",0.134989467111111,0.019563335528842
"2225","ASV_2150_HGW-1","Disrupted",0,0
"2226","ASV_2150_HGW-1","Intact",0.0235128370555556,0.0235128370555556
"2227","ASV_2151_Thiodiazotropha","Disrupted",0.0144224172941176,0.00657550094832505
"2228","ASV_2151_Thiodiazotropha","Intact",0.00318305383333333,0.00148433436463966
"2229","ASV_2152_SMWR01","Disrupted",0.00206158494117647,0.00206158494117647
"2230","ASV_2152_SMWR01","Intact",0.00369136544444445,0.00369136544444444
"2231","ASV_2154_Unidentified Bacteria","Disrupted",0.00973281076470588,0.00273499798880798
"2232","ASV_2154_Unidentified Bacteria","Intact",0.00705689822222222,0.00289731791274816
"2233","ASV_2155_Unidentified CSP1-4","Disrupted",0.0106462471176471,0.00642465650353357
"2234","ASV_2155_Unidentified CSP1-4","Intact",0.00938151038888889,0.00325542093878826
"2235","ASV_2156_Treponema_E","Disrupted",0.000989410941176471,0.000677407116191344
"2236","ASV_2156_Treponema_E","Intact",0.0230551242777778,0.0179857510792375
"2237","ASV_2157_BM518","Disrupted",0.00718802952941176,0.00428792439648535
"2238","ASV_2157_BM518","Intact",0.00195030622222222,0.00195030622222222
"2239","ASV_2158_Oricola","Disrupted",0.00436821470588235,0.00301948681301949
"2240","ASV_2158_Oricola","Intact",0.0145529303333333,0.0069652839105757
"2241","ASV_2159_Unidentified Bacteria","Disrupted",0.00204949047058823,0.00204949047058824
"2242","ASV_2159_Unidentified Bacteria","Intact",0.000694269444444445,0.000520836668432291
"2243","ASV_215_Desulfotignum","Disrupted",0.151883229529412,0.0207155807676956
"2244","ASV_215_Desulfotignum","Intact",0.131915803611111,0.0155042518714148
"2245","ASV_2160_Geodermatophilus","Disrupted",0.00917107376470588,0.00254239883360513
"2246","ASV_2160_Geodermatophilus","Intact",0.004012466,0.00232347944320696
"2247","ASV_2161_Ilumatobacter","Disrupted",0.00837164905882353,0.00349596707729215
"2248","ASV_2161_Ilumatobacter","Intact",0.00927623916666667,0.00254282311159277
"2249","ASV_2162_Unidentified Desulfobulbaceae","Disrupted",0.00819445911764706,0.00352604170176065
"2250","ASV_2162_Unidentified Desulfobulbaceae","Intact",0.0129676096111111,0.00560729611882718
"2251","ASV_2163_Unidentified Marinisomatota","Disrupted",0.00287175070588235,0.00145454154729452
"2252","ASV_2163_Unidentified Marinisomatota","Intact",0.00582390561111111,0.00265408399145141
"2253","ASV_2164_Palsa-739","Disrupted",0.00330074570588235,0.00226296634090517
"2254","ASV_2164_Palsa-739","Intact",0.00383124438888889,0.00383124438888889
"2255","ASV_2165_Unidentified Bacteria","Disrupted",0.0130925601764706,0.00362617187844564
"2256","ASV_2165_Unidentified Bacteria","Intact",0.00289587155555556,0.00222426180795145
"2257","ASV_2166_Unidentified Desulfocapsaceae","Disrupted",0.0102578065882353,0.0100606410738798
"2258","ASV_2166_Unidentified Desulfocapsaceae","Intact",0.00654237016666667,0.00335903126952033
"2259","ASV_2167_Bacillus_BM","Disrupted",0.00357007947058824,0.00166723523079621
"2260","ASV_2167_Bacillus_BM","Intact",0.0115684941111111,0.00484536530590625
"2261","ASV_2168_Unidentified Methyloligellaceae","Disrupted",0.00830854435294118,0.00233626707174835
"2262","ASV_2168_Unidentified Methyloligellaceae","Intact",0.00790665322222222,0.00260163463667167
"2263","ASV_2169_Desulfobacterium_A","Disrupted",0.0117182897058824,0.00402982930955635
"2264","ASV_2169_Desulfobacterium_A","Intact",0.00343125205555556,0.00187742114701596
"2265","ASV_216_JAADHO01","Disrupted",0.133137424470588,0.0104861765045479
"2266","ASV_216_JAADHO01","Intact",0.161055454944444,0.027724756403692
"2267","ASV_2170_Unidentified Sedimenticolaceae","Disrupted",0.0145304418823529,0.00482873227157911
"2268","ASV_2170_Unidentified Sedimenticolaceae","Intact",0.00606048494444444,0.00482794592093975
"2269","ASV_2171_Methylotenera","Disrupted",0.00967634188235294,0.00482134784529619
"2270","ASV_2171_Methylotenera","Intact",0.00624131438888889,0.00347861719275895
"2271","ASV_2172_Thiodiazotropha","Disrupted",0.00195308047058824,0.00195308047058823
"2272","ASV_2172_Thiodiazotropha","Intact",0.00863425444444444,0.00644056319387751
"2273","ASV_2173_Unidentified Gammaproteobacteria","Disrupted",0.00938958058823529,0.00362987931269739
"2274","ASV_2173_Unidentified Gammaproteobacteria","Intact",0.00879829461111111,0.00405974465687801
"2275","ASV_2174_Syntrophotalea","Disrupted",0.00617213729411765,0.00430871537441777
"2276","ASV_2174_Syntrophotalea","Intact",0.00725691188888889,0.00295856331170859
"2277","ASV_2176_Unidentified Rhodobacteraceae","Disrupted",0,0
"2278","ASV_2176_Unidentified Rhodobacteraceae","Intact",0,0
"2279","ASV_2177_Unidentified Clostridiaceae","Disrupted",0.00849306547058823,0.00409850507131552
"2280","ASV_2177_Unidentified Clostridiaceae","Intact",0.00463565461111111,0.00207251690830441
"2281","ASV_2178_Unidentified Gammaproteobacteria","Disrupted",0.00990654452941176,0.0034064742801218
"2282","ASV_2178_Unidentified Gammaproteobacteria","Intact",0.00482952088888889,0.00165361300658554
"2283","ASV_2179_Caldithrix","Disrupted",0.0162194301176471,0.00709885040032025
"2284","ASV_2179_Caldithrix","Intact",0,0
"2285","ASV_217_Hyphomicrobium","Disrupted",0.142305513,0.0137953457861781
"2286","ASV_217_Hyphomicrobium","Intact",0.166671875166667,0.0274946171758194
"2287","ASV_2180_NIOZ-UU36","Disrupted",0.00858086082352941,0.0042189230407848
"2288","ASV_2180_NIOZ-UU36","Intact",0.00164692522222222,0.00164692522222222
"2289","ASV_2181_Unidentified Gammaproteobacteria","Disrupted",0.000956013823529412,0.000956013823529412
"2290","ASV_2181_Unidentified Gammaproteobacteria","Intact",0.00944815,0.00944815
"2291","ASV_2183_Unidentified Bacteroidales","Disrupted",0.00728765888235294,0.00229797964612915
"2292","ASV_2183_Unidentified Bacteroidales","Intact",0.00346417288888889,0.00173817102593319
"2293","ASV_2184_Unidentified Flavobacteriaceae","Disrupted",0.00782734041176471,0.00257927852005355
"2294","ASV_2184_Unidentified Flavobacteriaceae","Intact",0.00757016861111111,0.00249651346030788
"2295","ASV_2185_Unidentified UBA9160","Disrupted",0.00279867594117647,0.00166677354082044
"2296","ASV_2185_Unidentified UBA9160","Intact",0.00354314,0.00206558505803393
"2297","ASV_2188_BMS3Bbin01","Disrupted",0.00798818458823529,0.00287114809389926
"2298","ASV_2188_BMS3Bbin01","Intact",0.0112176020555556,0.00324830315587484
"2299","ASV_2189_Unidentified Saccharimonadales","Disrupted",0.00775965029411765,0.00254156658372826
"2300","ASV_2189_Unidentified Saccharimonadales","Intact",0.00452602527777778,0.00218480152958985
"2301","ASV_218_Ruminococcus_D","Disrupted",0.114899336470588,0.0147228272775028
"2302","ASV_218_Ruminococcus_D","Intact",0.186806709722222,0.0256399882258787
"2303","ASV_2190_Fusibacter_A","Disrupted",0.00701310635294118,0.00328387315003774
"2304","ASV_2190_Fusibacter_A","Intact",0.00272575472222222,0.00216956880081911
"2305","ASV_2191_UBA5623","Disrupted",0.0113699489411765,0.0032055344589921
"2306","ASV_2191_UBA5623","Intact",0.00846037555555556,0.0041551242788925
"2307","ASV_2192_Unidentified Ignavibacteriaceae","Disrupted",0.00614387294117647,0.00480446023531666
"2308","ASV_2192_Unidentified Ignavibacteriaceae","Intact",0.00918525688888889,0.00649348815532414
"2309","ASV_2194_WS-7","Disrupted",0.00654373494117647,0.00273873890483623
"2310","ASV_2194_WS-7","Intact",0.00823853811111111,0.00335034555749231
"2311","ASV_2195_Desulfobulbus_A","Disrupted",0.00919942188235294,0.00242341216767636
"2312","ASV_2195_Desulfobulbus_A","Intact",0.00426007838888889,0.00149522809431174
"2313","ASV_2196_Unidentified Woeseiaceae","Disrupted",0.00768145035294118,0.00328884375898764
"2314","ASV_2196_Unidentified Woeseiaceae","Intact",0.00471617033333333,0.00288679070794521
"2315","ASV_2197_Pseudomonas_D","Disrupted",0.00923941694117647,0.00499224138537138
"2316","ASV_2197_Pseudomonas_D","Intact",0.00944587783333333,0.00514298596703936
"2317","ASV_2198_Unidentified Rhodobacteraceae","Disrupted",0.00740474911764706,0.00328322825130743
"2318","ASV_2198_Unidentified Rhodobacteraceae","Intact",0.00743378727777778,0.00383872221913347
"2319","ASV_2199_Desulfobacter","Disrupted",0.00420856235294118,0.00143543188956596
"2320","ASV_2199_Desulfobacter","Intact",0.0137596437222222,0.004720509666171
"2321","ASV_219_Unidentified Gammaproteobacteria","Disrupted",0.107881186235294,0.00788798688452154
"2322","ASV_219_Unidentified Gammaproteobacteria","Intact",0.184614330222222,0.0227787991899604
"2323","ASV_21_Saccharicrinis","Disrupted",0.722444946058824,0.0926651449448624
"2324","ASV_21_Saccharicrinis","Intact",0.692704930388889,0.0794123310081971
"2325","ASV_2200_Unidentified Gammaproteobacteria","Disrupted",0.00427114376470588,0.00201822415623727
"2326","ASV_2200_Unidentified Gammaproteobacteria","Intact",0.0138812150555556,0.00429619251333925
"2327","ASV_2201_Unidentified Clostridia","Disrupted",0.0112355370588235,0.00515347865297109
"2328","ASV_2201_Unidentified Clostridia","Intact",0.012086704,0.00588948969325657
"2329","ASV_2202_Unidentified Bacteroidales","Disrupted",0.00576547311764706,0.00216002622817022
"2330","ASV_2202_Unidentified Bacteroidales","Intact",0.0120549823333333,0.00425789567254033
"2331","ASV_2203_JAADFK01","Disrupted",0.00486871941176471,0.00387044367839753
"2332","ASV_2203_JAADFK01","Intact",0.0126244312777778,0.00948442074675754
"2333","ASV_2204_Sulfurimonas","Disrupted",0.00855788270588235,0.00315341144900159
"2334","ASV_2204_Sulfurimonas","Intact",0.00853178338888889,0.00467057923177631
"2335","ASV_2205_Pseudoalteromonas","Disrupted",0.00381595229411765,0.00210799518266973
"2336","ASV_2205_Pseudoalteromonas","Intact",0.00644724655555556,0.00344741187630278
"2337","ASV_2206_Vibrio","Disrupted",0.00999345276470588,0.00184599218920042
"2338","ASV_2206_Vibrio","Intact",0.00867265294444444,0.00354902686813419
"2339","ASV_2209_S5133MH16","Disrupted",0.00750432847058824,0.00319942905054928
"2340","ASV_2209_S5133MH16","Intact",0.00343406577777778,0.00190368781854503
"2341","ASV_220_Anderseniella","Disrupted",0.169559426764706,0.0232016995653428
"2342","ASV_220_Anderseniella","Intact",0.147030781111111,0.0250652975525046
"2343","ASV_2210_Unidentified Halieaceae","Disrupted",0.00632179770588235,0.00332859199783357
"2344","ASV_2210_Unidentified Halieaceae","Intact",0.0168025666111111,0.00526237057856822
"2345","ASV_2212_Ancylomarina","Disrupted",0.00922959935294118,0.00281726975804339
"2346","ASV_2212_Ancylomarina","Intact",0.00632985377777778,0.00245588271633986
"2347","ASV_2213_Alteraurantiacibacter","Disrupted",0.0086599745882353,0.00369893701931525
"2348","ASV_2213_Alteraurantiacibacter","Intact",0.00292657016666667,0.00200935734853487
"2349","ASV_2214_Unidentified Gammaproteobacteria","Disrupted",0.00834305670588235,0.00291938463970831
"2350","ASV_2214_Unidentified Gammaproteobacteria","Intact",0.0134675833333333,0.00615207730230414
"2351","ASV_2215_PR03","Disrupted",0.0148713679411765,0.00446333556089496
"2352","ASV_2215_PR03","Intact",0.00655441616666667,0.00448180306507575
"2353","ASV_2218_Sulfurimonas","Disrupted",0.00182520441176471,0.00182520441176471
"2354","ASV_2218_Sulfurimonas","Intact",0.0125331158888889,0.00470329866658583
"2355","ASV_2219_Marinomonas","Disrupted",0.0132350248235294,0.00479506559536201
"2356","ASV_2219_Marinomonas","Intact",0.00884856105555556,0.00740385030165192
"2357","ASV_221_Thiohalomonas","Disrupted",0.123233838529412,0.0138033257672357
"2358","ASV_221_Thiohalomonas","Intact",0.107578520833333,0.0183853849731399
"2359","ASV_2220_Fusibacter_A","Disrupted",0.00583638870588235,0.00194509670869539
"2360","ASV_2220_Fusibacter_A","Intact",0.0104101251666667,0.00382716610174869
"2361","ASV_2221_SFB93","Disrupted",0.0155287437058824,0.00456233937157463
"2362","ASV_2221_SFB93","Intact",0.00280443861111111,0.00194521292367415
"2363","ASV_2222_Mor1","Disrupted",0.0109766841176471,0.00381468197911093
"2364","ASV_2222_Mor1","Intact",0.00805752561111111,0.00383315751147719
"2365","ASV_2223_Ilumatobacter","Disrupted",0.00487865664705882,0.00234388758394385
"2366","ASV_2223_Ilumatobacter","Intact",0.00556960577777778,0.00310499718890615
"2367","ASV_2225_Unidentified Marinisomatales","Disrupted",0.00890597329411765,0.00299011840291685
"2368","ASV_2225_Unidentified Marinisomatales","Intact",0.00500162844444444,0.00201680841660992
"2369","ASV_2226_Desulfopila","Disrupted",0.0141667984117647,0.00588407783139201
"2370","ASV_2226_Desulfopila","Intact",0.00117018372222222,0.00117018372222222
"2371","ASV_2227_UBA4055","Disrupted",0.0128115373529412,0.00562175876305752
"2372","ASV_2227_UBA4055","Intact",0.0119344638333333,0.00436903809315058
"2373","ASV_2228_Unidentified Bacteria","Disrupted",0.00660694076470588,0.00244622384330946
"2374","ASV_2228_Unidentified Bacteria","Intact",0.0116827976666667,0.00425387802871507
"2375","ASV_2229_LZORAL124-64-63","Disrupted",0.00487832794117647,0.00334831264124079
"2376","ASV_2229_LZORAL124-64-63","Intact",0.0118933605555556,0.00507887571271925
"2377","ASV_222_Unidentified Gammaproteobacteria","Disrupted",0.188674994,0.0399467966211184
"2378","ASV_222_Unidentified Gammaproteobacteria","Intact",0.148471968222222,0.0574641071684829
"2379","ASV_2230_BMS3Bbin01","Disrupted",0.00267680223529412,0.0018339990272227
"2380","ASV_2230_BMS3Bbin01","Intact",0.0105717940555556,0.00601236376173057
"2381","ASV_2231_BMS3ABIN14","Disrupted",0.0130143560588235,0.00320818752331564
"2382","ASV_2231_BMS3ABIN14","Intact",0.00341887983333333,0.00140439957063389
